incident_id,date,state,city_or_county,n_killed,n_injured,congressional_district,gun_stolen,gun_type,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type,state_house_district,state_senate_district
93185,2014-01-03,Texas,San Antonio,1,0,20.0,,,"Shot - Wounded/Injured||Drive-by (car to street, car to car)",29.479,-98.495,0,0::55||1::23,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,123.0,26.0
92996,2014-01-03,California,Fairfield,1,0,3.0,,,"Shot - Dead (murder, accidental, suicide)",38.272,-122.024,0,0::21,0::Adult 18+,0::Male,,0::Killed,0::Victim,11.0,3.0
103005,2014-01-03,Oklahoma,Oklahoma City,1,1,5.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - Officer shot||Officer Involved Shooting - subject/suspect/perpetrator killed",35.58,-97.531,0,1::21,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Injured||1::Killed,0::Victim||1::Subject-Suspect,99.0,48.0
92911,2014-01-03,Illinois,Chicago,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",41.687,-87.63,0,0::30,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,28.0,14.0
92942,2014-01-03,Florida,Miami,1,1,26.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Shots Fired - No Injuries",25.63,-80.376,0,,,4::Male,,0::Killed||1::Injured||2::Unharmed||3::Unharmed||4::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,117.0,39.0
92894,2014-01-03,Florida,Jacksonville,1,1,4.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Suicide - Attempt||Domestic Violence",30.278,-81.724,0,0::33||1::45,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Injured,0::Victim||1::Victim,15.0,4.0
92870,2014-01-03,Michigan,Prescott,1,0,4.0,,,"Shot - Dead (murder, accidental, suicide)",44.312,-84.004,0,0::33||1::49,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,103.0,35.0
92774,2014-01-03,Michigan,Midland,2,0,4.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide",43.664,-84.175,1,0::31||1::36,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Killed,0::Victim||1::Victim,99.0,36.0
93865,2014-01-03,North Carolina,Winston-Salem,1,0,5.0,,,"Shot - Dead (murder, accidental, suicide)",36.184,-80.216,0,0::45||1::51,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,74.0,32.0
92976,2014-01-03,Washington,Spokane,1,1,5.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )",47.679,-117.404,0,0::48||1::26,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Injured, Arrested",0::Victim||1::Subject-Suspect,3.0,3.0
92642,2014-01-03,Wisconsin,Wausau,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)||Bar/club incident - in or around establishment||Possession (gun(s) found during commission of other crimes)||Brandishing/flourishing/open carry/lost/found",44.953,-89.639,0,0::27||1::27,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,85.0,29.0
93085,2014-01-04,Illinois,Rock Falls,2,2,17.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Suicide^||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff",41.781,-89.694,0,0::34||1::37||2::22||3::40,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,,0::Killed||1::Injured||2::Injured||3::Killed,0::Victim||1::Victim||2::Victim||3::Subject-Suspect,71.0,36.0
109103,2014-01-04,Virginia,Hampton,1,0,3.0,,,"Shot - Dead (murder, accidental, suicide)",37.035,-76.359,0,0::19||1::20||2::19||3::20,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,,0::Killed||1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect,92.0,2.0
93827,2014-01-04,Connecticut,New Haven,1,0,3.0,,,Accidental Shooting||Accidental Shooting - Death,41.328,-72.935,0,0::23||1::18,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,93.0,10.0
92891,2014-01-04,Indiana,Lawrence,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)||Brandishing/flourishing/open carry/lost/found",39.855,-86.042,0,0::19,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,,0::Killed||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect||4::Subject-Suspect,95.0,31.0
93011,2014-01-04,Pennsylvania,Philadelphia,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",40.026,-75.137,0,0::22,0::Adult 18+,0::Male,,0::Killed,0::Victim,,
125865,2014-01-04,Ohio,Parma Heights,1,0,16.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^",41.375,-81.752,0,0::66,0::Adult 18+,0::Male,,0::Killed,0::Victim,14.0,23.0
93107,2014-01-04,New York,Brooklyn,1,1,9.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",40.669,-73.914,0,0::16,0::Teen 12-17,0::Male,,0::Killed||1::Injured,0::Victim||1::Victim||2::Subject-Suspect,55.0,20.0
129993,2014-01-04,Ohio,Cleveland,1,0,11.0,,,"Shot - Dead (murder, accidental, suicide)",41.451,-81.611,0,0::40,0::Adult 18+,0::Male,,0::Killed,0::Victim,11.0,21.0
93238,2014-01-04,Kentucky,Lexington,1,0,6.0,,,"Shot - Dead (murder, accidental, suicide)",38.043,-84.533,0,1::88,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,,
94403,2014-01-04,Kansas,Leavenworth,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",39.296,-95.026,0,0::58||1::48,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,42.0,3.0
93006,2014-01-04,New Jersey,Paterson,1,0,9.0,,,Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed,40.926,-74.159,0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,35.0,35.0
105114,2014-01-04,California,Compton,1,0,44.0,,,"Shot - Dead (murder, accidental, suicide)",33.911,-118.239,0,0::34,0::Adult 18+,0::Male,,0::Killed,0::Victim,64.0,35.0
93275,2014-01-04,North Carolina,Kings Mountain,1,0,10.0,,,"Shot - Dead (murder, accidental, suicide)",35.249,-81.334,0,0::68||1::38,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,111.0,46.0
103940,2014-01-04,Georgia,Atlanta,0,4,5.0,,,Shot - Wounded/Injured||Drug involvement,33.81,-84.391,0,,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,,0::Injured||1::Injured||2::Injured||3::Injured,0::Victim||1::Victim||2::Victim||3::Victim,55.0,39.0
92951,2014-01-04,Florida,Jacksonville,1,1,5.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",30.271,-81.762,0,0::57||1::20||2::20,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,,0::Killed||1::Injured||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect,14.0,9.0
93145,2014-01-04,Louisiana,Metairie,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff",30.014,-90.135,0,0::29,0::Adult 18+,0::Male,,0::Killed,0::Victim,94.0,9.0
93787,2014-01-04,Florida,Miami,1,0,24.0,,,"Shot - Dead (murder, accidental, suicide)",25.922,-80.17,0,0::21,0::Adult 18+,0::Male,,0::Killed,0::Victim,107.0,36.0
93668,2014-01-04,Washington,Yakima,1,0,4.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",46.585,-120.49,0,0::23,0::Adult 18+,0::Male,,0::Killed,0::Victim,14.0,14.0
92990,2014-01-04,Colorado,Arvada,1,0,7.0,,,"Shots Fired - No Injuries||Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",39.812,-105.093,0,0::23||1::23,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Victim,27.0,19.0
93417,2014-01-04,Texas,Bee County,1,0,34.0,,,Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed,28.401,-97.748,0,,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect,43.0,21.0
93045,2014-01-04,Georgia,Lawrenceville,1,1,7.0,,,Officer Involved Incident||Officer Involved Shooting - Officer shot||Officer Involved Shooting - subject/suspect/perpetrator killed,33.934,-84.127,0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Injured,0::Victim||1::Victim,100.0,5.0
92984,2014-01-04,New York,Brooklyn,1,0,9.0,,,"Shot - Dead (murder, accidental, suicide)",40.66,-73.943,0,0::34,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,43.0,20.0
92967,2014-01-04,Florida,Jacksonville,2,1,5.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",30.292,-81.752,0,0::21||1::21||3::24,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Female||2::Female||3::Male,,0::Killed||1::Killed||2::Injured||3::Unharmed,0::Victim||1::Victim||2::Victim||3::Subject-Suspect,14.0,9.0
93367,2014-01-04,Texas,Laredo,1,0,28.0,,,"Shot - Dead (murder, accidental, suicide)||Armed robbery with injury/death and/or evidence of DGU found",27.515,-99.504,0,0::64||1::39,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Armed Robbery,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,42.0,21.0
93019,2014-01-04,Pennsylvania,Greencastle,1,0,9.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Road rage",39.759,-77.726,1,0::28||1::36,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,90.0,30.0
93330,2014-01-04,Washington,Deer Park,1,0,5.0,,,"Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed",47.95,-117.472,0,0::53||1::61||2::23,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect,7.0,7.0
92969,2014-01-04,Arizona,Sierra Vista,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",31.542,-110.251,0,0::49,0::Adult 18+,0::Male,,0::Killed,0::Victim,14.0,14.0
94444,2014-01-04,Texas,Corpus Christi,1,0,27.0,,,Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed,27.801,-97.396,0,1::51,1::Adult 18+,1::Male,,1::Killed,0::Victim||1::Subject-Suspect,34.0,20.0
92971,2014-01-04,Florida,Cape Coral,1,0,19.0,,,"Shot - Dead (murder, accidental, suicide)",26.637,-81.951,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,77.0,30.0
93971,2014-01-04,Florida,Saint Cloud,1,0,9.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^",28.116,-81.129,0,0::36,0::Adult 18+,0::Male,,0::Killed,0::Victim,42.0,21.0
93013,2014-01-04,Delaware,Wilmington,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",39.753,-75.536,0,0::28,0::Adult 18+,0::Male,,0::Killed,0::Victim,1.0,2.0
93191,2014-01-04,Texas,Houston,1,2,18.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)",29.859,-95.548,0,0::24||3::20||4::18,0::Adult 18+||1::Teen 12-17||3::Adult 18+,0::Male||3::Male||4::Male,,0::Killed||1::Injured||2::Injured||3::Unharmed||4::Unharmed,0::Victim||1::Victim||2::Victim||3::Subject-Suspect||4::Subject-Suspect,139.0,15.0
935154,2014-01-04,California,Oakland,1,0,13.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",37.776,-122.222,1,0::37,0::Adult 18+,0::Male,,0::Killed,0::Victim,18.0,9.0
93096,2014-01-04,Alabama,Livingston,1,0,7.0,,,Accidental Shooting||Accidental Shooting - Death||Hunting accident,32.654,-88.261,0,0::26,0::Adult 18+,0::Male,,0::Killed,0::Victim,71.0,24.0
93440,2014-01-04,Texas,Austin,1,0,21.0,,,"Shot - Dead (murder, accidental, suicide)",30.233,-97.852,0,0::18,0::Adult 18+,0::Male,,0::Killed,0::Victim,48.0,14.0
93279,2014-01-04,North Carolina,Durham,1,1,1.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",35.951,-78.907,0,0::31||1::9||2::23,0::Adult 18+||1::Child 0-11||2::Adult 18+,0::Female||1::Male||2::Male,,0::Injured||1::Killed||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect,29.0,20.0
94424,2014-01-05,Missouri,Kirksville,2,0,6.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Domestic Violence",40.145,-92.577,0,0::33||1::36,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Killed,0::Victim||1::Victim,4.0,18.0
103924,2014-01-05,California,Modesto,1,2,10.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Suicide^||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff",37.616,-121.012,0,2::30,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Female||1::Male||2::Male,,0::Injured||1::Injured||2::Killed,0::Victim||1::Victim||2::Victim,21.0,12.0
93064,2014-01-05,Ohio,Elyria,1,0,4.0,,,"Shot - Dead (murder, accidental, suicide)",41.378,-82.122,0,0::22||1::21||2::19||3::25,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,,0::Killed||1::Unharmed||2::Unharmed||3::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect,55.0,13.0
93409,2014-01-05,Indiana,Indianapolis,1,1,7.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Home Invasion||Armed robbery with injury/death and/or evidence of DGU found",39.779,-86.204,0,0::19||1::20,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,,0::Killed||1::Injured||2::Unharmed||3::Unharmed,0::Victim||1::Victim||2::Subject-Suspect||3::Subject-Suspect,99.0,33.0
93076,2014-01-05,Illinois,Chicago,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)||Child Involved Incident||Child killed by child",41.825,-87.614,0,0::16||1::13,0::Teen 12-17||1::Teen 12-17,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,26.0,13.0
93420,2014-01-05,Texas,Killeen,1,0,31.0,,,"Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - subject/suspect/perpetrator killed",31.102,-97.718,0,0::32,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,54.0,24.0
93295,2014-01-05,North Carolina,Onslow County,1,0,3.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^",34.759,-77.526,0,0::27,0::Adult 18+,0::Male,,0::Killed,0::Victim,15.0,6.0
93451,2014-01-05,Louisiana,Shreveport,1,0,4.0,,,"Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - subject/suspect/perpetrator killed||Armed robbery with injury/death and/or evidence of DGU found||Brandishing/flourishing/open carry/lost/found||Defensive Use",32.46,-93.785,0,0::63||1::16,0::Adult 18+||1::Teen 12-17,0::Female||1::Male,,0::Unharmed||1::Killed,0::Victim||1::Subject-Suspect,3.0,39.0
93862,2014-01-05,New Jersey,Newark,1,0,10.0,,,Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed,40.753,-74.188,0,0::22,0::Adult 18+,0::Male,,0::Killed,0::Victim,29.0,29.0
125798,2014-01-05,Ohio,Erie,1,3,3.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",40.089,-82.929,0,0::26||1::20||2::18||3::19,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Female||3::Female,,0::Killed||1::Injured||2::Injured||3::Injured,0::Victim||1::Victim||2::Victim||3::Victim,22.0,19.0
93599,2014-01-05,North Carolina,Boiling Spring Lakes,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",34.02,-78.044,0,0::18,0::Adult 18+,0::Male,,0::Killed,0::Victim,17.0,8.0
93131,2014-01-05,New York,Bronx,1,0,15.0,,,"Shot - Dead (murder, accidental, suicide)",40.818,-73.851,0,0::21,0::Adult 18+,0::Male,,0::Killed,0::Victim,87.0,32.0
93158,2014-01-05,Pennsylvania,Philadelphia,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",40.04,-75.133,0,0::27,0::Adult 18+,0::Male,,0::Killed,0::Victim,,
93481,2014-01-05,Florida,Orlando,1,2,5.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)",28.576,-81.473,0,0::22,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Female,,0::Killed||1::Injured||2::Injured,0::Victim||1::Victim||2::Victim,45.0,12.0
93357,2014-01-05,California,Bakersfield,1,0,23.0,,,"Shot - Dead (murder, accidental, suicide)",35.353,-119.05,0,0::23||1::20,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,34.0,16.0
93125,2014-01-05,Florida,Daytona Beach,1,0,6.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^||Shots Fired - No Injuries||Pistol-whipping||Brandishing/flourishing/open carry/lost/found",29.201,-81.058,0,0::20,0::Adult 18+,0::Male,,0::Killed,0::Victim,26.0,6.0
93089,2014-01-05,Arkansas,Roland,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",34.916,-92.514,0,1::55,0::Adult 18+||1::Adult 18+,0::Male||1::Female,1::Family,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,35.0,32.0
93179,2014-01-05,Massachusetts,Fall River,1,0,4.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",41.701,-71.161,1,0::26||1::34,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,,
93143,2014-01-05,Pennsylvania,Philadelphia,2,1,1.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",39.974,-75.243,0,0::24||1::24||2::22,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Killed||2::Injured,0::Victim||1::Victim||2::Victim,,
93118,2014-01-05,Alabama,Somerville,1,0,5.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",34.51,-86.713,1,,0::Adult 18+||1::Adult 18+,0::Female||1::Female,1::Family,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,4.0,3.0
93795,2014-01-05,Florida,Lecanto,1,0,11.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^",28.851,-82.488,0,0::64,0::Adult 18+,0::Male,,0::Killed,0::Victim,34.0,5.0
93051,2014-01-05,California,Los Angeles,1,0,43.0,,,"Shot - Dead (murder, accidental, suicide)",33.946,-118.274,0,0::46,0::Adult 18+,0::Male,,0::Killed,0::Victim,64.0,30.0
93389,2014-01-05,Michigan,Inkster,1,0,13.0,,,"Shot - Dead (murder, accidental, suicide)",42.287,-83.305,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,16.0,5.0
94514,2014-01-05,Pennsylvania,Erie,1,3,3.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",42.131,-80.075,0,0::26||4::21,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Female||3::Female||4::Male,,0::Killed||1::Injured||2::Injured||3::Injured||4::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,,
94821,2014-01-05,Florida,North Miami Beach,1,0,24.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",25.937,-80.133,1,0::21||1::26,1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,100.0,35.0
93467,2014-01-05,Florida,Sarasota,1,0,16.0,,,Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed,27.335,-82.537,0,0::30,0::Adult 18+,0::Male,,0::Killed,0::Victim,71.0,28.0
103605,2014-01-05,Texas,Port Arthur,1,0,14.0,,,"Shot - Dead (murder, accidental, suicide)",29.874,-93.933,0,0::33,0::Adult 18+,0::Male,,0::Killed,0::Victim,22.0,4.0
93127,2014-01-05,Florida,Miami Beach,1,0,23.0,,,"Shot - Dead (murder, accidental, suicide)",25.774,-80.137,0,0::22,0::Adult 18+,0::Male,,0::Killed,0::Victim,113.0,35.0
222657,2014-01-05,New York,Buffalo,1,0,26.0,,,"Shot - Dead (murder, accidental, suicide)",42.96,-78.898,0,,,0::Male,,0::Killed,0::Victim,140.0,60.0
93605,2014-01-06,Tennessee,Munford,1,0,8.0,,,Accidental Shooting||Accidental Shooting - Death,35.444,-89.859,0,0::26,0::Adult 18+,0::Female,,0::Killed,0::Victim,81.0,32.0
93576,2014-01-06,New Jersey,Trenton,1,0,12.0,,,"Shot - Dead (murder, accidental, suicide)",40.234,-74.8,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,15.0,15.0
93270,2014-01-06,North Carolina,Raleigh,1,0,4.0,,,"Shot - Dead (murder, accidental, suicide)",35.864,-78.713,0,0::21||1::21||2::22||3::21||4::23,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male,,0::Killed||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect||4::Subject-Suspect,49.0,15.0
94032,2014-01-06,Louisiana,Covington,2,0,1.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Domestic Violence",30.485,-90.045,1,0::35||1::2||2::17,0::Adult 18+||1::Child 0-11||2::Teen 12-17,0::Male||1::Female||2::Male,2::Family,"0::Killed||1::Killed||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,74.0,11.0
93785,2014-01-06,Minnesota,Montgomery,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",44.399,-93.525,0,0::47||1::18,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,,20.0
